"studyid","accession","case_sample","tissue","platform","species","Series_pubmed_id","X.Sample_characteristics_ch1"
"Ods009260","GSE163282","GSM4976629","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: F""_""treatment: CTL""_""pair: 31""_""age: 53""_""tissue: L""_""center: UVA""_""smokingstatus: Never"""
"Ods009262","GSE163282","GSM4976631","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: F""_""treatment: CTL""_""pair: 32""_""age: 53""_""tissue: L""_""center: UVA""_""smokingstatus: Never"""
"Ods009264","GSE163282","GSM4976633","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: M""_""treatment: CTL""_""pair: 33""_""age: 32""_""tissue: R""_""center: UVA""_""smokingstatus: Never"""
"Ods009266","GSE163282","GSM4976635","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: F""_""treatment: CTL""_""pair: 34""_""age: 60""_""tissue: L""_""center: MGH""_""smokingstatus: Current"""
"Ods009268","GSE163282","GSM4976637","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: M""_""treatment: CTL""_""pair: 35""_""age: 55""_""tissue: L""_""center: MGH""_""smokingstatus: Never"""
"Ods009270","GSE163282","GSM4976639","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: F""_""treatment: CTL""_""pair: 36""_""age: 55""_""tissue: L""_""center: MGH""_""smokingstatus: Former"""
"Ods009272","GSE163282","GSM4976641","Colon","RNA-Seq","Homo sapiens",NA,"""cell type: Colon Organoid""_""Sex: M""_""treatment: CTL""_""pair: 37""_""age: 49""_""tissue: L""_""center: MGH""_""smokingstatus: Never"""
"Ods009297","GSE163818","GSM4987904","Thyroid","scRNA-Seq","Mus musculus","34135860","""tissue: Thyroid Organoid""_""cell type: in vitro differentiated cells""_""Stage: a mixture of four different stages of differentiation protocol"""
"Ods009318","GSE163952","GSM4991124","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain organoid""_""hsv-1 infection status: no""_""sampling timepoint: NA""_""rna population: rRNA-depleted RNA"""
"Ods009319","GSE163952","GSM4991125","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain organoid""_""hsv-1 infection status: no""_""sampling timepoint: NA""_""rna population: rRNA-depleted RNA"""
"Ods009320","GSE163952","GSM4991142","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain organoid""_""hsv-1 infection status: no""_""sampling timepoint: NA""_""rna population: rRNA-depleted RNA"""
"Ods009321","GSE163952","GSM4991143","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain organoid""_""hsv-1 infection status: no""_""sampling timepoint: NA""_""rna population: rRNA-depleted RNA"""
"Ods009405","GSE164376","GSM5008711","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009406","GSE164376","GSM5008712","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009407","GSE164376","GSM5008713","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009408","GSE164376","GSM5008714","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009409","GSE164376","GSM5008715","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009410","GSE164376","GSM5008716","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009411","GSE164376","GSM5008717","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009412","GSE164376","GSM5008718","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009413","GSE164376","GSM5008719","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""subject status: healthy control""_""cell type: Human iPSC derieved cortical neurons""_""age: 3 months of differention"""
"Ods009492","GSE165158","GSM5027272","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -V condition""_""repeat: 1"""
"Ods009493","GSE165158","GSM5027273","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -V condition""_""repeat: 2"""
"Ods009494","GSE165158","GSM5027274","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -V condition""_""repeat: 3"""
"Ods009495","GSE165158","GSM5027275","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -V condition""_""repeat: 4"""
"Ods009496","GSE165158","GSM5027276","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -V condition""_""repeat: 5"""
"Ods009497","GSE165158","GSM5027277","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -V condition""_""repeat: 6"""
"Ods009498","GSE165158","GSM5027278","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 1"""
"Ods009499","GSE165158","GSM5027279","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 2"""
"Ods009500","GSE165158","GSM5027280","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 3"""
"Ods009501","GSE165158","GSM5027281","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 4"""
"Ods009502","GSE165158","GSM5027282","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 5"""
"Ods009503","GSE165158","GSM5027283","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 6"""
"Ods009504","GSE165158","GSM5027284","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -E condition""_""repeat: 7"""
"Ods009505","GSE165158","GSM5027285","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 1"""
"Ods009506","GSE165158","GSM5027286","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 2"""
"Ods009507","GSE165158","GSM5027287","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 3"""
"Ods009508","GSE165158","GSM5027288","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 4"""
"Ods009509","GSE165158","GSM5027289","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 5"""
"Ods009510","GSE165158","GSM5027290","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 6"""
"Ods009511","GSE165158","GSM5027291","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C condition""_""repeat: 7"""
"Ods009512","GSE165158","GSM5027292","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -bFGF condition""_""repeat: 1"""
"Ods009513","GSE165158","GSM5027293","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -bFGF condition""_""repeat: 2"""
"Ods009514","GSE165158","GSM5027294","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -bFGF condition""_""repeat: 3"""
"Ods009515","GSE165158","GSM5027295","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -EGF condition""_""repeat: 1"""
"Ods009516","GSE165158","GSM5027296","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -EGF condition""_""repeat: 2"""
"Ods009517","GSE165158","GSM5027297","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -EGF condition""_""repeat: 3"""
"Ods009518","GSE165158","GSM5027298","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 1"""
"Ods009519","GSE165158","GSM5027299","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 2"""
"Ods009520","GSE165158","GSM5027300","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 3"""
"Ods009521","GSE165158","GSM5027301","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 4"""
"Ods009522","GSE165158","GSM5027302","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 5"""
"Ods009523","GSE165158","GSM5027303","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 6"""
"Ods009524","GSE165158","GSM5027304","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR condition""_""repeat: 7"""
"Ods009525","GSE165158","GSM5027305","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR +VE condition""_""repeat: 1"""
"Ods009526","GSE165158","GSM5027306","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR +VE condition""_""repeat: 2"""
"Ods009527","GSE165158","GSM5027307","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with ENR +VE condition""_""repeat: 3"""
"Ods009528","GSE165158","GSM5027308","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -GSK3i condition""_""repeat: 1"""
"Ods009529","GSE165158","GSM5027309","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -GSK3i condition""_""repeat: 2"""
"Ods009530","GSE165158","GSM5027310","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -GSK3i condition""_""repeat: 3"""
"Ods009531","GSE165158","GSM5027311","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 1"""
"Ods009532","GSE165158","GSM5027312","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 2"""
"Ods009533","GSE165158","GSM5027313","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 3"""
"Ods009534","GSE165158","GSM5027314","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 4"""
"Ods009535","GSE165158","GSM5027315","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 5"""
"Ods009536","GSE165158","GSM5027316","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 6"""
"Ods009537","GSE165158","GSM5027317","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -VE condition""_""repeat: 7"""
"Ods009538","GSE165158","GSM5027318","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -Pex condition""_""repeat: 1"""
"Ods009539","GSE165158","GSM5027319","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -Pex condition""_""repeat: 2"""
"Ods009540","GSE165158","GSM5027320","Intestine","RNA-Seq","Mus musculus","33420425","""tissue: organoid""_""condition in vitro: organoid with 8C -Pex condition""_""repeat: 3"""
"Ods009549","GSE165200","GSM5028163","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-ALO1""_""agent: None"""
"Ods009550","GSE165200","GSM5028164","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-ALO2""_""agent: None"""
"Ods009551","GSE165200","GSM5028165","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-ALO1""_""agent: None"""
"Ods009552","GSE165200","GSM5028166","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-ALO2""_""agent: None"""
"Ods009553","GSE165200","GSM5028167","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-ALO1""_""agent: None"""
"Ods009554","GSE165200","GSM5028168","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-ALO2""_""agent: None"""
"Ods009555","GSE165200","GSM5028169","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung monolayer (submerged)""_""agent: None"""
"Ods009556","GSE165200","GSM5028170","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung monolayer (submerged)""_""agent: None"""
"Ods009557","GSE165200","GSM5028171","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung monolayer (submerged)""_""agent: None"""
"Ods009558","GSE165200","GSM5028172","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung monolayer (submerged)""_""agent: None"""
"Ods009559","GSE165200","GSM5028173","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung monolayer (submerged)""_""agent: None"""
"Ods009560","GSE165200","GSM5028174","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-derived ALI model""_""agent: None"""
"Ods009561","GSE165200","GSM5028175","Lung","RNA-Seq","Homo sapiens",NA,"""tissue: Lung organoid-derived ALI model""_""agent: None"""
"Ods009562","GSE165200","GSM5028178","Alveolus","RNA-Seq","Homo sapiens",NA,"""tissue: Alveolosphere""_""agent: None"""
"Ods009563","GSE165200","GSM5028179","Alveolus","RNA-Seq","Homo sapiens",NA,"""tissue: Alveolosphere""_""agent: None"""
"Ods009577","GSE166289","GSM5067771","Endometrium","RNA-Seq","Homo sapiens","33876774","""culture stage: cells isolated from endometrial organoid cultures at their 12th in vitro passage""_""cell type: endometrial epithelial cells"""
"Ods009578","GSE166289","GSM5067772","Endometrium","RNA-Seq","Homo sapiens","33876774","""culture stage: cells isolated from endometrial organoid cultures at their 9th in vitro passage""_""cell type: endometrial epithelial cells"""
"Ods009579","GSE166289","GSM5067773","Endometrium","RNA-Seq","Homo sapiens","33876774","""culture stage: cells isolated from endometrial organoid cultures at their 7th in vitro passage""_""cell type: endometrial epithelial cells"""
"Ods009580","GSE166471","GSM5071639","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: WA09 (H9) human embryonicstem cells""_""znf675 genotype: WT""_""treatment: Transction of CRISPR-Cas9 constructs followed by clonal expansion and cortical organoid differentiation"""
"Ods009581","GSE166471","GSM5071640","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: WA09 (H9) human embryonicstem cells""_""znf675 genotype: WT""_""treatment: Transction of CRISPR-Cas9 constructs followed by clonal expansion and cortical organoid differentiation"""
"Ods009584","GSE166471","GSM5071643","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: WA09 (H9) human embryonicstem cells""_""znf675 genotype: WT""_""treatment: Transction of CRISPR-Cas9 constructs followed by clonal expansion and cortical organoid differentiation"""
"Ods009585","GSE166471","GSM5071644","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: WA09 (H9) human embryonicstem cells""_""znf675 genotype: WT""_""treatment: Transction of CRISPR-Cas9 constructs followed by clonal expansion and cortical organoid differentiation"""
"Ods009637","GSE167208","GSM5099541","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 human embryonic stem cells (WA09, WiCell)""_""time point: Day 10""_""embryoid body formation method: Low attachment U-bottom 96-well plate"""
"Ods009638","GSE167208","GSM5099542","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 human embryonic stem cells (WA09, WiCell)""_""time point: Day 10""_""embryoid body formation method: Low attachment U-bottom 96-well plate"""
"Ods009639","GSE167208","GSM5099543","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 human embryonic stem cells (WA09, WiCell)""_""time point: Day 10""_""embryoid body formation method: Low attachment U-bottom 96-well plate"""
"Ods009640","GSE167208","GSM5099544","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 human embryonic stem cells (WA09, WiCell)""_""time point: Day 10""_""embryoid body formation method: Agarose microwell shape C"""
"Ods009641","GSE167208","GSM5099545","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 human embryonic stem cells (WA09, WiCell)""_""time point: Day 10""_""embryoid body formation method: Agarose microwell shape C"""
